,n_stars,n_planets,orbital_period_days,planet_radius_earth,planet_mass_earth,equilibrium_temp_k,orbital_eccentricity,semi_major_axis_au,star_temp_k,star_radius_sun,star_mass_sun,star_age_gyr,star_surface_gravity,star_metallicity,dist_from_earth_pc,star_vmag,ra,dec,planet_type,habitable_zone_flag,multi_planet_system,dist_category,star_type,orbital_period_cat
4127,1,1,3.7065585,13.65253849,327.36325921,1292.0,0.24,0.04756,5890.0,0.985,1.044,1.8,4.469,0.071,221.673,11.79,207.8592276,-69.7725635,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
4128,1,1,3.5658116,14.35870428,308.29355479,1673.0,0.1,0.0492,6390.0,1.451,1.25,2.7,4.215,-0.102,543.008,12.563,110.4835517,-12.5654781,Super-Jupiter,False,False,Far(500-2kpc),F-type,Short(1-10d)
4129,1,1,3.0232,2.75,8.0,,0.07,0.026,3324.0,0.281,0.27,,5.05,0.0,13.743,13.04,200.7335358,24.4639425,Mini-Neptune,False,False,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
4130,1,3,4.579,2.91,8.78,1210.0,0.0,0.0534,5635.0,1.05,0.97,4.42,4.41,0.136,167.598,11.016,273.6020606,-66.4199742,Mini-Neptune,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
4131,1,3,8.665,3.27,10.71,978.0,0.0,0.0817,5635.0,1.05,0.97,4.42,4.41,0.136,167.598,11.016,273.6020606,-66.4199742,Mini-Neptune,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
4132,1,2,22.6786,2.8,8.23,,0.12,0.1455,5430.0,0.914378,0.8,,4.37,0.0,33.255,7.95,51.8040469,-58.3232726,Mini-Neptune,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
4133,1,2,53.7357,4.34,17.37,,0.07,0.2586,5430.0,0.914378,0.8,,4.37,0.0,33.255,7.95,51.8040469,-58.3232726,Neptune-like,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
4134,1,1,30.951524,2.76,8.05,338.0,0.06,0.1649,4035.0,0.59,0.62,,4.69,0.03,161.555,14.781,134.4441404,21.4532748,Mini-Neptune,True,False,Mid(100-500pc),K-type,Medium(10-100d)
4135,1,1,116.688,12.6,2380.45,,0.3988,0.481,5495.0,1.89,1.09,7.77,3.95,-0.09,17.9011,4.96808,202.1064898,13.7763085,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Long(100-365d)
4136,1,2,20.88977,5.4,19.0,686.0,0.06,0.154,5625.0,1.16,1.07,5.1,4.29,0.34,170.562,11.275,242.5734559,-24.9906029,Neptune-like,False,True,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
4137,1,1,18.718269,3.77,13.7,583.0,,0.1291,5139.0,0.85,0.82,,4.49,0.07,488.152,14.654,125.9528309,22.6339399,Neptune-like,False,False,Mid(100-500pc),K-type,Medium(10-100d)
4138,1,1,437.7,13.3,767.24162,,0.032,1.32,4878.0,5.74,1.59,1.8,3.07,0.2,164.742,7.71,187.5826081,21.9480993,Gas Giant,False,False,Mid(100-500pc),K-type,Very-Long(365d+)
4139,1,1,27.359,2.1,5.06,347.0,,0.1768,3926.0,0.62,0.64,,4.7,0.0,76.1486,12.881,233.3698192,-16.7737113,Mini-Neptune,True,False,Nearby(<100pc),K-type,Medium(10-100d)
4140,1,2,14.0726,3.62,12.77,,0.09,0.1059,5358.0,0.916136,0.8,,4.36,-0.07,35.0553,8.17,103.7137102,-55.2600189,Neptune-like,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
4141,1,2,95.9446,3.87,14.31,,0.14,0.3809,5358.0,0.916136,0.8,,4.36,-0.07,35.0553,8.17,103.7137102,-55.2600189,Neptune-like,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
4142,1,1,3.334966,2.98,9.17,1711.0,,0.0488,6747.0,1.61,1.4,,4.17,0.0,786.439,13.446,203.3018653,-14.5041057,Mini-Neptune,False,False,Far(500-2kpc),F-type,Short(1-10d)
4143,1,2,1184.1,13.3,704.94694,,0.024,2.32,5534.0,2.13,1.19,7.57,3.92,-0.08,55.8503,7.24,264.7466665,-43.1462347,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
4144,1,1,428.5,13.2,874.0325,,0.031,1.262,4947.0,4.67,1.46,2.4,3.18,0.09,190.953,8.36,4.8214389,14.054683,Gas Giant,False,False,Mid(100-500pc),K-type,Very-Long(365d+)
4145,1,1,5.4233207,16.6117094,184.02264765,1350.0,0.055,0.0604,5692.0,1.462,0.998,9.7,4.11,-0.048,476.899,12.733,6.5293373,14.3364283,Super-Jupiter,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
4146,1,1,4.9394392,15.07607904,270.15414595,1566.0,0.13,0.0628,5990.0,1.842,1.35,3.5,4.036,0.208,532.629,12.399,59.3094816,22.3783373,Super-Jupiter,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
4147,1,1,7.479182,12.34108775,572.0911326,919.0,0.182,0.0726,5380.0,0.912,0.912,8.0,4.479,0.206,213.073,12.486,192.5018624,-59.8919345,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
4148,1,2,80.389,9.52763359,66.74396547,599.0,0.04,0.402,6400.0,1.517,1.338,2.1,4.202,0.2,282.536,10.768,129.5720221,-23.550217,Gas Giant,False,True,Mid(100-500pc),F-type,Medium(10-100d)
4149,2,5,85.5073,3.83,14.03,,0.06,0.3374,5256.0,0.833609,0.7,,4.37,-0.11,35.9715,8.48,50.0139757,-28.7841175,Neptune-like,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
4150,1,2,13.1354,2.91,8.81,,0.07,0.11,5869.0,1.075139,1.03,6.8,4.47,0.04,21.9532,6.383,96.1820205,-28.7806402,Mini-Neptune,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
4151,1,1,0.322963997,13.9,252.643067,,0.0017,0.0102,,,1.4,,,,230.0,,350.6443481,-26.8495331,Gas Giant,False,False,Mid(100-500pc),Unknown,Ultra-Short(<1d)
4152,1,1,4.41195,14.79588,165.2716,1475.3,0.0,0.0571,6230.0,1.23,1.11,2.6,4.45,0.04,175.631,10.213,87.1398205,-63.9883286,Super-Jupiter,False,False,Mid(100-500pc),F-type,Short(1-10d)
4153,1,2,1272.0,13.3,699.54383,,0.08,2.39,5522.0,1.76,1.12,8.6,3.97,0.21,67.7855,8.0,268.4181383,56.3924701,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
4154,1,1,298.43,14.1,190.06234,,0.11,0.975,5013.0,4.19,1.39,1.9,3.33,-0.07,129.603,8.020001,283.9203211,4.2649344,Gas Giant,False,False,Mid(100-500pc),K-type,Long(100-365d)
4155,1,1,2.21778105,10.5700688,99.16246298,1190.0,0.078,0.03138,4930.0,0.788,0.837,5.8,4.569,0.283,154.715,12.329,249.4432035,-59.3051077,Gas Giant,False,False,Mid(100-500pc),K-type,Short(1-10d)
4156,1,1,4.5661061,10.72699453,81.99972901,1286.0,0.066,0.0557,5723.0,1.209,1.105,5.3,4.319,0.324,302.086,12.118,314.316923,21.9502055,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
4157,1,2,15.532477,2.126,4.1,338.1,0.111,0.08608,3376.0,0.3714,0.3527,,4.846,-0.01,24.7399,12.5,16.6538724,19.2249195,Mini-Neptune,True,True,Nearby(<100pc),M-type(Red Dwarf),Medium(10-100d)
4158,1,2,1.8805201,1.401,3.04,683.5,0.0099,0.02107,3376.0,0.3714,0.3527,,4.846,-0.01,24.7399,12.5,16.6538724,19.2249195,Super-Earth,False,True,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
